T_SIGN	BLOCK	ACTUAL_PE	PE_AVE	ERROR
1	4401	-0.290549	-0.219925	0.00173378
1	4402	-0.290918	-0.219941	0.00173346
1	4403	-0.291272	-0.219957	0.00173314
1	4404	-0.291612	-0.219974	0.00173282
1	4405	-0.291935	-0.21999	0.00173251
1	4406	-0.292242	-0.220006	0.00173219
1	4407	-0.292539	-0.220023	0.00173187
1	4408	-0.292815	-0.220039	0.00173156
1	4409	-0.293075	-0.220056	0.00173125
1	4410	-0.293328	-0.220073	0.00173093
1	4411	-0.293563	-0.220089	0.00173062
1	4412	-0.293778	-0.220106	0.00173031
1	4413	-0.293978	-0.220123	0.00173
1	4414	-0.294167	-0.220139	0.00172969
1	4415	-0.294341	-0.220156	0.00172938
1	4416	-0.294498	-0.220173	0.00172907
1	4417	-0.294643	-0.22019	0.00172876
1	4418	-0.294774	-0.220207	0.00172845
1	4419	-0.294892	-0.220224	0.00172814
1	4420	-0.295001	-0.220241	0.00172783
1	4421	-0.295095	-0.220258	0.00172753
1	4422	-0.295176	-0.220275	0.00172722
1	4423	-0.29525	-0.220292	0.00172691
1	4424	-0.295312	-0.220308	0.0017266
1	4425	-0.295364	-0.220325	0.0017263
1	4426	-0.295405	-0.220342	0.00172599
1	4427	-0.29544	-0.220359	0.00172568
1	4428	-0.295469	-0.220376	0.00172538
1	4429	-0.295488	-0.220393	0.00172507
1	4430	-0.295497	-0.22041	0.00172477
1	4431	-0.295506	-0.220427	0.00172446
1	4432	-0.29551	-0.220444	0.00172415
1	4433	-0.295514	-0.220461	0.00172385
1	4434	-0.295507	-0.220478	0.00172354
1	4435	-0.295501	-0.220495	0.00172324
1	4436	-0.295488	-0.220512	0.00172293
1	4437	-0.29547	-0.220529	0.00172263
1	4438	-0.295457	-0.220546	0.00172232
1	4439	-0.295439	-0.220562	0.00172201
1	4440	-0.295415	-0.220579	0.00172171
1	4441	-0.295396	-0.220596	0.0017214
1	4442	-0.295379	-0.220613	0.0017211
1	4443	-0.295365	-0.22063	0.00172079
1	4444	-0.29535	-0.220647	0.00172049
1	4445	-0.295337	-0.220663	0.00172018
1	4446	-0.295315	-0.22068	0.00171988
1	4447	-0.295302	-0.220697	0.00171957
1	4448	-0.295285	-0.220714	0.00171927
1	4449	-0.295278	-0.220731	0.00171896
1	4450	-0.295272	-0.220747	0.00171866
1	4451	-0.29526	-0.220764	0.00171835
1	4452	-0.295256	-0.220781	0.00171805
1	4453	-0.29525	-0.220797	0.00171775
1	4454	-0.295247	-0.220814	0.00171744
1	4455	-0.295243	-0.220831	0.00171714
1	4456	-0.295239	-0.220848	0.00171683
1	4457	-0.295232	-0.220864	0.00171653
1	4458	-0.295213	-0.220881	0.00171622
1	4459	-0.295195	-0.220898	0.00171592
1	4460	-0.295172	-0.220914	0.00171562
1	4461	-0.295146	-0.220931	0.00171531
1	4462	-0.295108	-0.220948	0.00171501
1	4463	-0.295061	-0.220964	0.00171471
1	4464	-0.295009	-0.220981	0.0017144
1	4465	-0.294948	-0.220997	0.0017141
1	4466	-0.294866	-0.221014	0.00171379
1	4467	-0.294775	-0.22103	0.00171349
1	4468	-0.294664	-0.221047	0.00171319
1	4469	-0.294538	-0.221063	0.00171288
1	4470	-0.294392	-0.22108	0.00171258
1	4471	-0.294223	-0.221096	0.00171227
1	4472	-0.294036	-0.221112	0.00171197
1	4473	-0.293816	-0.221129	0.00171166
1	4474	-0.293564	-0.221145	0.00171135
1	4475	-0.29329	-0.221161	0.00171105
1	4476	-0.292981	-0.221177	0.00171074
1	4477	-0.292641	-0.221193	0.00171043
1	4478	-0.29227	-0.221209	0.00171013
1	4479	-0.291871	-0.221225	0.00170982
1	4480	-0.291426	-0.22124	0.00170951
1	4481	-0.290949	-0.221256	0.0017092
1	4482	-0.290428	-0.221271	0.00170888
1	4483	-0.289873	-0.221287	0.00170857
1	4484	-0.289277	-0.221302	0.00170826
1	4485	-0.288642	-0.221317	0.00170794
1	4486	-0.287971	-0.221332	0.00170763
1	4487	-0.287257	-0.221346	0.00170731
1	4488	-0.286512	-0.221361	0.00170699
1	4489	-0.285729	-0.221375	0.00170667
1	4490	-0.284911	-0.221389	0.00170635
1	4491	-0.284063	-0.221403	0.00170603
1	4492	-0.283188	-0.221417	0.0017057
1	4493	-0.282292	-0.221431	0.00170538
1	4494	-0.281379	-0.221444	0.00170505
1	4495	-0.280452	-0.221457	0.00170472
1	4496	-0.279513	-0.22147	0.00170439
1	4497	-0.278573	-0.221483	0.00170406
1	4498	-0.277629	-0.221495	0.00170372
1	4499	-0.276702	-0.221507	0.00170339
1	4500	-0.275787	-0.221519	0.00170305
1	4501	-0.274904	-0.221531	0.00170272
1	4502	-0.27405	-0.221543	0.00170238
1	4503	-0.273233	-0.221554	0.00170204
1	4504	-0.272465	-0.221566	0.0017017
1	4505	-0.271753	-0.221577	0.00170136
1	4506	-0.271102	-0.221588	0.00170102
1	4507	-0.270528	-0.221599	0.00170067
1	4508	-0.270033	-0.221609	0.00170033
1	4509	-0.269629	-0.22162	0.00169999
1	4510	-0.26931	-0.221631	0.00169964
1	4511	-0.269088	-0.221641	0.0016993
1	4512	-0.268969	-0.221652	0.00169895
1	4513	-0.268955	-0.221662	0.00169861
1	4514	-0.269051	-0.221673	0.00169827
1	4515	-0.269259	-0.221683	0.00169792
1	4516	-0.269581	-0.221694	0.00169758
1	4517	-0.270006	-0.221705	0.00169724
1	4518	-0.270545	-0.221715	0.0016969
1	4519	-0.271196	-0.221726	0.00169656
1	4520	-0.27195	-0.221737	0.00169622
1	4521	-0.272796	-0.221749	0.00169588
1	4522	-0.273745	-0.22176	0.00169554
1	4523	-0.274781	-0.221772	0.00169521
1	4524	-0.275899	-0.221784	0.00169488
1	4525	-0.277091	-0.221796	0.00169455
1	4526	-0.278346	-0.221809	0.00169422
1	4527	-0.279658	-0.221821	0.00169389
1	4528	-0.281021	-0.221834	0.00169357
1	4529	-0.282418	-0.221848	0.00169325
1	4530	-0.283851	-0.221862	0.00169293
1	4531	-0.285301	-0.221876	0.00169261
1	4532	-0.286768	-0.22189	0.0016923
1	4533	-0.288238	-0.221904	0.00169199
1	4534	-0.289707	-0.221919	0.00169168
1	4535	-0.291165	-0.221935	0.00169138
1	4536	-0.292602	-0.22195	0.00169108
1	4537	-0.294016	-0.221966	0.00169078
1	4538	-0.295393	-0.221982	0.00169048
1	4539	-0.296738	-0.221999	0.00169019
1	4540	-0.298039	-0.222016	0.0016899
1	4541	-0.299291	-0.222033	0.00168962
1	4542	-0.300487	-0.22205	0.00168933
1	4543	-0.301632	-0.222067	0.00168905
1	4544	-0.30271	-0.222085	0.00168877
1	4545	-0.303727	-0.222103	0.0016885
1	4546	-0.304682	-0.222121	0.00168822
1	4547	-0.305564	-0.22214	0.00168795
1	4548	-0.306382	-0.222158	0.00168768
1	4549	-0.307127	-0.222177	0.00168741
1	4550	-0.307799	-0.222196	0.00168715
1	4551	-0.308401	-0.222215	0.00168688
1	4552	-0.30893	-0.222234	0.00168662
1	4553	-0.309382	-0.222253	0.00168636
1	4554	-0.309763	-0.222272	0.0016861
1	4555	-0.310068	-0.222291	0.00168584
1	4556	-0.310301	-0.222311	0.00168558
1	4557	-0.310459	-0.22233	0.00168532
1	4558	-0.310547	-0.222349	0.00168506
1	4559	-0.310567	-0.222369	0.0016848
1	4560	-0.310517	-0.222388	0.00168454
1	4561	-0.310395	-0.222407	0.00168429
1	4562	-0.3102	-0.222426	0.00168403
1	4563	-0.309939	-0.222446	0.00168377
1	4564	-0.309613	-0.222465	0.00168351
1	4565	-0.309222	-0.222484	0.00168324
1	4566	-0.30877	-0.222503	0.00168298
1	4567	-0.308254	-0.222521	0.00168272
1	4568	-0.30768	-0.22254	0.00168245
1	4569	-0.307054	-0.222559	0.00168219
1	4570	-0.306373	-0.222577	0.00168192
1	4571	-0.305641	-0.222595	0.00168165
1	4572	-0.304861	-0.222613	0.00168138
1	4573	-0.304036	-0.222631	0.0016811
1	4574	-0.303169	-0.222649	0.00168083
1	4575	-0.302267	-0.222666	0.00168055
1	4576	-0.301324	-0.222683	0.00168027
1	4577	-0.300355	-0.2227	0.00167999
1	4578	-0.299363	-0.222717	0.00167971
1	4579	-0.298346	-0.222733	0.00167942
1	4580	-0.297307	-0.22275	0.00167913
1	4581	-0.296267	-0.222766	0.00167884
1	4582	-0.295218	-0.222781	0.00167855
1	4583	-0.294169	-0.222797	0.00167826
1	4584	-0.293126	-0.222812	0.00167796
1	4585	-0.292091	-0.222828	0.00167766
1	4586	-0.291073	-0.222842	0.00167736
1	4587	-0.290079	-0.222857	0.00167706
1	4588	-0.289108	-0.222871	0.00167676
1	4589	-0.288163	-0.222886	0.00167645
1	4590	-0.287257	-0.2229	0.00167615
1	4591	-0.286385	-0.222914	0.00167584
1	4592	-0.285562	-0.222927	0.00167553
1	4593	-0.284789	-0.222941	0.00167522
1	4594	-0.284062	-0.222954	0.00167491
1	4595	-0.283392	-0.222967	0.00167459
1	4596	-0.282772	-0.22298	0.00167428
1	4597	-0.282209	-0.222993	0.00167397
1	4598	-0.281701	-0.223006	0.00167365
1	4599	-0.28124	-0.223018	0.00167333
1	4600	-0.28084	-0.223031	0.00167302
1	4601	-0.280502	-0.223044	0.0016727
1	4602	-0.28021	-0.223056	0.00167238
1	4603	-0.279964	-0.223068	0.00167207
1	4604	-0.279763	-0.223081	0.00167175
1	4605	-0.279604	-0.223093	0.00167143
1	4606	-0.279485	-0.223105	0.00167111
1	4607	-0.279397	-0.223117	0.00167079
1	4608	-0.27934	-0.22313	0.00167048
1	4609	-0.279306	-0.223142	0.00167016
1	4610	-0.279299	-0.223154	0.00166984
1	4611	-0.279305	-0.223166	0.00166952
1	4612	-0.279323	-0.223178	0.0016692
1	4613	-0.279344	-0.22319	0.00166889
1	4614	-0.27937	-0.223203	0.00166857
1	4615	-0.279395	-0.223215	0.00166825
1	4616	-0.27942	-0.223227	0.00166794
1	4617	-0.279436	-0.223239	0.00166762
1	4618	-0.279441	-0.223251	0.0016673
1	4619	-0.279437	-0.223263	0.00166699
1	4620	-0.279418	-0.223276	0.00166667
1	4621	-0.279383	-0.223288	0.00166635
1	4622	-0.279331	-0.2233	0.00166604
1	4623	-0.279257	-0.223312	0.00166572
1	4624	-0.279164	-0.223324	0.0016654
1	4625	-0.279048	-0.223336	0.00166509
1	4626	-0.27891	-0.223348	0.00166477
1	4627	-0.278749	-0.22336	0.00166445
1	4628	-0.278562	-0.223372	0.00166414
1	4629	-0.278347	-0.223384	0.00166382
1	4630	-0.278112	-0.223396	0.0016635
1	4631	-0.27784	-0.223408	0.00166318
1	4632	-0.277545	-0.223419	0.00166287
1	4633	-0.277222	-0.223431	0.00166255
1	4634	-0.276865	-0.223442	0.00166223
1	4635	-0.276483	-0.223454	0.00166191
1	4636	-0.27607	-0.223465	0.00166159
1	4637	-0.275628	-0.223476	0.00166127
1	4638	-0.275165	-0.223488	0.00166095
1	4639	-0.27467	-0.223499	0.00166063
1	4640	-0.274145	-0.223509	0.00166031
1	4641	-0.273598	-0.22352	0.00165998
1	4642	-0.273029	-0.223531	0.00165966
1	4643	-0.272434	-0.223541	0.00165934
1	4644	-0.271826	-0.223552	0.00165901
1	4645	-0.271196	-0.223562	0.00165869
1	4646	-0.270552	-0.223572	0.00165836
1	4647	-0.269896	-0.223582	0.00165803
1	4648	-0.269235	-0.223592	0.0016577
1	4649	-0.268571	-0.223602	0.00165738
1	4650	-0.267893	-0.223611	0.00165705
1	4651	-0.267214	-0.223621	0.00165672
1	4652	-0.266538	-0.22363	0.00165639
1	4653	-0.265866	-0.223639	0.00165606
1	4654	-0.265195	-0.223648	0.00165572
1	4655	-0.264529	-0.223657	0.00165539
1	4656	-0.263865	-0.223665	0.00165506
1	4657	-0.263209	-0.223674	0.00165473
1	4658	-0.262557	-0.223682	0.00165439
1	4659	-0.261913	-0.22369	0.00165406
1	4660	-0.261265	-0.223698	0.00165372
1	4661	-0.260615	-0.223706	0.00165339
1	4662	-0.259947	-0.223714	0.00165305
1	4663	-0.259273	-0.223722	0.00165271
1	4664	-0.258578	-0.223729	0.00165237
1	4665	-0.257861	-0.223736	0.00165204
1	4666	-0.257113	-0.223744	0.0016517
1	4667	-0.25634	-0.223751	0.00165136
1	4668	-0.255515	-0.223757	0.00165102
1	4669	-0.254653	-0.223764	0.00165068
1	4670	-0.253738	-0.22377	0.00165034
1	4671	-0.25277	-0.223777	0.00165
1	4672	-0.251749	-0.223783	0.00164965
1	4673	-0.25068	-0.223788	0.00164931
1	4674	-0.249558	-0.223794	0.00164897
1	4675	-0.248393	-0.223799	0.00164862
1	4676	-0.247189	-0.223804	0.00164828
1	4677	-0.245956	-0.223809	0.00164793
1	4678	-0.244703	-0.223813	0.00164759
1	4679	-0.243441	-0.223818	0.00164724
1	4680	-0.242185	-0.223822	0.00164689
1	4681	-0.240957	-0.223825	0.00164654
1	4682	-0.239775	-0.223829	0.0016462
1	4683	-0.238655	-0.223832	0.00164585
1	4684	-0.237618	-0.223835	0.0016455
1	4685	-0.236688	-0.223837	0.00164515
1	4686	-0.23589	-0.22384	0.0016448
1	4687	-0.23524	-0.223842	0.00164445
1	4688	-0.234755	-0.223845	0.0016441
1	4689	-0.234453	-0.223847	0.00164375
1	4690	-0.234356	-0.223849	0.0016434
1	4691	-0.23447	-0.223852	0.00164306
1	4692	-0.234811	-0.223854	0.00164271
1	4693	-0.235376	-0.223856	0.00164236
1	4694	-0.236181	-0.223859	0.00164201
1	4695	-0.237214	-0.223862	0.00164166
1	4696	-0.238482	-0.223865	0.00164132
1	4697	-0.239974	-0.223868	0.00164097
1	4698	-0.241689	-0.223872	0.00164063
1	4699	-0.243613	-0.223876	0.00164028
1	4700	-0.245735	-0.223881	0.00163994
1	4701	-0.248039	-0.223886	0.0016396
1	4702	-0.250516	-0.223892	0.00163926
1	4703	-0.253143	-0.223898	0.00163892
1	4704	-0.255911	-0.223905	0.00163859
1	4705	-0.258803	-0.223912	0.00163826
1	4706	-0.261804	-0.22392	0.00163793
1	4707	-0.264887	-0.223929	0.00163761
1	4708	-0.268046	-0.223938	0.00163728
1	4709	-0.271262	-0.223948	0.00163697
1	4710	-0.274514	-0.223959	0.00163665
1	4711	-0.277789	-0.223971	0.00163635
1	4712	-0.281074	-0.223983	0.00163604
1	4713	-0.284351	-0.223995	0.00163575
1	4714	-0.287601	-0.224009	0.00163546
1	4715	-0.290823	-0.224023	0.00163517
1	4716	-0.293992	-0.224038	0.00163489
1	4717	-0.297102	-0.224053	0.00163462
1	4718	-0.300152	-0.22407	0.00163435
1	4719	-0.303122	-0.224086	0.00163409
1	4720	-0.30601	-0.224104	0.00163384
1	4721	-0.308805	-0.224122	0.00163359
1	4722	-0.311497	-0.22414	0.00163335
1	4723	-0.314078	-0.224159	0.00163311
1	4724	-0.316549	-0.224179	0.00163288
1	4725	-0.318914	-0.224199	0.00163266
1	4726	-0.321157	-0.224219	0.00163245
1	4727	-0.323281	-0.22424	0.00163224
1	4728	-0.325294	-0.224262	0.00163203
1	4729	-0.32718	-0.224283	0.00163183
1	4730	-0.328947	-0.224306	0.00163163
1	4731	-0.330597	-0.224328	0.00163144
1	4732	-0.332128	-0.224351	0.00163126
1	4733	-0.333549	-0.224374	0.00163108
1	4734	-0.334857	-0.224397	0.0016309
1	4735	-0.336053	-0.224421	0.00163073
1	4736	-0.337147	-0.224445	0.00163056
1	4737	-0.338138	-0.224469	0.00163039
1	4738	-0.339035	-0.224493	0.00163022
1	4739	-0.339829	-0.224517	0.00163006
1	4740	-0.340528	-0.224542	0.0016299
1	4741	-0.34115	-0.224566	0.00162974
1	4742	-0.341688	-0.224591	0.00162959
1	4743	-0.342143	-0.224616	0.00162943
1	4744	-0.342519	-0.224641	0.00162928
1	4745	-0.342824	-0.224665	0.00162912
1	4746	-0.343058	-0.22469	0.00162897
1	4747	-0.343216	-0.224715	0.00162882
1	4748	-0.343317	-0.22474	0.00162867
1	4749	-0.343362	-0.224765	0.00162852
1	4750	-0.343342	-0.22479	0.00162836
1	4751	-0.343269	-0.224815	0.00162821
1	4752	-0.343141	-0.22484	0.00162806
1	4753	-0.342968	-0.224865	0.00162791
1	4754	-0.342737	-0.22489	0.00162775
1	4755	-0.342468	-0.224914	0.0016276
1	4756	-0.342153	-0.224939	0.00162744
1	4757	-0.341797	-0.224964	0.00162729
1	4758	-0.341403	-0.224988	0.00162713
1	4759	-0.34097	-0.225013	0.00162697
1	4760	-0.340503	-0.225037	0.00162681
1	4761	-0.340005	-0.225061	0.00162665
1	4762	-0.339467	-0.225085	0.00162648
1	4763	-0.338903	-0.225109	0.00162632
1	4764	-0.338315	-0.225133	0.00162615
1	4765	-0.337694	-0.225156	0.00162598
1	4766	-0.337047	-0.22518	0.00162581
1	4767	-0.336381	-0.225203	0.00162563
1	4768	-0.335691	-0.225226	0.00162546
1	4769	-0.334977	-0.225249	0.00162528
1	4770	-0.334247	-0.225272	0.0016251
1	4771	-0.333505	-0.225295	0.00162492
1	4772	-0.332749	-0.225317	0.00162473
1	4773	-0.331982	-0.22534	0.00162455
1	4774	-0.331206	-0.225362	0.00162436
1	4775	-0.330421	-0.225384	0.00162417
1	4776	-0.329638	-0.225406	0.00162397
1	4777	-0.328854	-0.225427	0.00162378
1	4778	-0.328069	-0.225449	0.00162358
1	4779	-0.327292	-0.22547	0.00162338
1	4780	-0.326518	-0.225491	0.00162318
1	4781	-0.325759	-0.225512	0.00162297
1	4782	-0.325009	-0.225533	0.00162277
1	4783	-0.324278	-0.225554	0.00162256
1	4784	-0.323569	-0.225574	0.00162235
1	4785	-0.322884	-0.225594	0.00162214
1	4786	-0.322224	-0.225615	0.00162192
1	4787	-0.321593	-0.225635	0.00162171
1	4788	-0.320986	-0.225655	0.00162149
1	4789	-0.320418	-0.225674	0.00162128
1	4790	-0.319886	-0.225694	0.00162106
1	4791	-0.319391	-0.225714	0.00162084
1	4792	-0.318941	-0.225733	0.00162061
1	4793	-0.318528	-0.225752	0.00162039
1	4794	-0.318164	-0.225772	0.00162017
1	4795	-0.31784	-0.225791	0.00161994
1	4796	-0.317567	-0.22581	0.00161972
1	4797	-0.317335	-0.225829	0.00161949
1	4798	-0.317158	-0.225848	0.00161927
1	4799	-0.317016	-0.225867	0.00161904
1	4800	-0.316927	-0.225886	0.00161882
1	4801	-0.31688	-0.225905	0.00161859
1	4802	-0.316877	-0.225924	0.00161836
1	4803	-0.316914	-0.225943	0.00161814
1	4804	-0.316993	-0.225962	0.00161791
1	4805	-0.317114	-0.225981	0.00161769
1	4806	-0.317274	-0.226	0.00161746
1	4807	-0.317466	-0.226019	0.00161724
1	4808	-0.317687	-0.226038	0.00161701
1	4809	-0.31794	-0.226057	0.00161679
1	4810	-0.318217	-0.226076	0.00161657
1	4811	-0.318516	-0.226095	0.00161635
1	4812	-0.318839	-0.226115	0.00161612
1	4813	-0.319183	-0.226134	0.0016159
1	4814	-0.319543	-0.226154	0.00161569
1	4815	-0.319918	-0.226173	0.00161547
1	4816	-0.3203	-0.226193	0.00161525
1	4817	-0.320693	-0.226212	0.00161503
1	4818	-0.321089	-0.226232	0.00161482
1	4819	-0.32149	-0.226252	0.0016146
1	4820	-0.32189	-0.226271	0.00161439
1	4821	-0.322288	-0.226291	0.00161418
1	4822	-0.322692	-0.226311	0.00161397
1	4823	-0.323086	-0.226331	0.00161376
1	4824	-0.323478	-0.226352	0.00161355
1	4825	-0.32387	-0.226372	0.00161334
1	4826	-0.324255	-0.226392	0.00161314
1	4827	-0.32463	-0.226412	0.00161293
1	4828	-0.324996	-0.226433	0.00161272
1	4829	-0.325353	-0.226453	0.00161252
1	4830	-0.325701	-0.226474	0.00161232
1	4831	-0.326047	-0.226494	0.00161212
1	4832	-0.32638	-0.226515	0.00161191
1	4833	-0.326705	-0.226536	0.00161171
1	4834	-0.327015	-0.226557	0.00161151
1	4835	-0.32732	-0.226577	0.00161132
1	4836	-0.327617	-0.226598	0.00161112
1	4837	-0.327906	-0.226619	0.00161092
1	4838	-0.328184	-0.22664	0.00161073
1	4839	-0.328457	-0.226661	0.00161053
1	4840	-0.328724	-0.226682	0.00161034
1	4841	-0.328982	-0.226704	0.00161014
1	4842	-0.329236	-0.226725	0.00160995
1	4843	-0.329488	-0.226746	0.00160976
1	4844	-0.32973	-0.226767	0.00160956
1	4845	-0.329971	-0.226789	0.00160937
1	4846	-0.330207	-0.22681	0.00160918
1	4847	-0.330445	-0.226831	0.00160899
1	4848	-0.330681	-0.226853	0.0016088
1	4849	-0.330912	-0.226874	0.00160861
1	4850	-0.331141	-0.226896	0.00160843
1	4851	-0.331374	-0.226917	0.00160824
1	4852	-0.331609	-0.226939	0.00160805
1	4853	-0.331846	-0.22696	0.00160787
1	4854	-0.33208	-0.226982	0.00160768
1	4855	-0.332317	-0.227004	0.0016075
1	4856	-0.332561	-0.227025	0.00160731
1	4857	-0.332802	-0.227047	0.00160713
1	4858	-0.333052	-0.227069	0.00160695
1	4859	-0.333306	-0.227091	0.00160676
1	4860	-0.333565	-0.227113	0.00160658
1	4861	-0.333827	-0.227135	0.0016064
1	4862	-0.3341	-0.227157	0.00160622
1	4863	-0.334376	-0.227179	0.00160604
1	4864	-0.334658	-0.227201	0.00160586
1	4865	-0.334947	-0.227223	0.00160569
1	4866	-0.335242	-0.227245	0.00160551
1	4867	-0.335549	-0.227268	0.00160533
1	4868	-0.335856	-0.22729	0.00160516
1	4869	-0.336171	-0.227312	0.00160499
1	4870	-0.336494	-0.227335	0.00160481
1	4871	-0.336825	-0.227357	0.00160464
1	4872	-0.337158	-0.22738	0.00160447
1	4873	-0.337505	-0.227402	0.0016043
1	4874	-0.337854	-0.227425	0.00160413
1	4875	-0.338214	-0.227448	0.00160396
1	4876	-0.338578	-0.22747	0.0016038
1	4877	-0.338943	-0.227493	0.00160363
1	4878	-0.339319	-0.227516	0.00160346
1	4879	-0.339697	-0.227539	0.0016033
1	4880	-0.340082	-0.227562	0.00160314
1	4881	-0.340471	-0.227585	0.00160298
1	4882	-0.340864	-0.227609	0.00160282
1	4883	-0.341261	-0.227632	0.00160266
1	4884	-0.341658	-0.227655	0.0016025
1	4885	-0.342051	-0.227679	0.00160234
1	4886	-0.342453	-0.227702	0.00160219
1	4887	-0.342852	-0.227726	0.00160203
1	4888	-0.343247	-0.227749	0.00160188
1	4889	-0.343637	-0.227773	0.00160173
1	4890	-0.344023	-0.227797	0.00160157
1	4891	-0.344403	-0.227821	0.00160142
1	4892	-0.34477	-0.227845	0.00160128
1	4893	-0.345128	-0.227868	0.00160113
1	4894	-0.345482	-0.227893	0.00160098
1	4895	-0.345823	-0.227917	0.00160084
1	4896	-0.346152	-0.227941	0.00160069
1	4897	-0.346459	-0.227965	0.00160055
1	4898	-0.346749	-0.227989	0.0016004
1	4899	-0.347018	-0.228014	0.00160026
1	4900	-0.347264	-0.228038	0.00160012
1	4901	-0.347481	-0.228062	0.00159998
1	4902	-0.347667	-0.228087	0.00159984
1	4903	-0.347824	-0.228111	0.0015997
1	4904	-0.347949	-0.228135	0.00159956
1	4905	-0.348035	-0.22816	0.00159942
1	4906	-0.348074	-0.228184	0.00159928
1	4907	-0.348077	-0.228209	0.00159914
1	4908	-0.348036	-0.228233	0.001599
1	4909	-0.347943	-0.228258	0.00159886
1	4910	-0.347802	-0.228282	0.00159872
1	4911	-0.347608	-0.228306	0.00159858
1	4912	-0.347345	-0.22833	0.00159844
1	4913	-0.34702	-0.228355	0.0015983
1	4914	-0.346631	-0.228379	0.00159815
1	4915	-0.346171	-0.228403	0.00159801
1	4916	-0.345644	-0.228427	0.00159786
1	4917	-0.345038	-0.22845	0.00159771
1	4918	-0.344361	-0.228474	0.00159756
1	4919	-0.343595	-0.228497	0.00159741
1	4920	-0.342741	-0.22852	0.00159725
1	4921	-0.341811	-0.228543	0.00159709
1	4922	-0.340803	-0.228566	0.00159693
1	4923	-0.339706	-0.228589	0.00159677
1	4924	-0.338519	-0.228611	0.0015966
1	4925	-0.337246	-0.228633	0.00159643
1	4926	-0.335884	-0.228655	0.00159625
1	4927	-0.33444	-0.228676	0.00159607
1	4928	-0.332912	-0.228698	0.00159589
1	4929	-0.331311	-0.228718	0.0015957
1	4930	-0.329631	-0.228739	0.00159551
1	4931	-0.327878	-0.228759	0.00159531
1	4932	-0.326067	-0.228779	0.00159511
1	4933	-0.324197	-0.228798	0.0015949
1	4934	-0.322275	-0.228817	0.00159469
1	4935	-0.32031	-0.228836	0.00159448
1	4936	-0.318316	-0.228854	0.00159426
1	4937	-0.316299	-0.228871	0.00159403
1	4938	-0.314268	-0.228889	0.0015938
1	4939	-0.312245	-0.228906	0.00159357
1	4940	-0.310236	-0.228922	0.00159333
1	4941	-0.308248	-0.228938	0.00159309
1	4942	-0.306302	-0.228954	0.00159284
1	4943	-0.304413	-0.228969	0.00159259
1	4944	-0.302577	-0.228984	0.00159234
1	4945	-0.30081	-0.228998	0.00159209
1	4946	-0.299125	-0.229013	0.00159183
1	4947	-0.297527	-0.229026	0.00159157
1	4948	-0.296021	-0.22904	0.0015913
1	4949	-0.294616	-0.229053	0.00159104
1	4950	-0.293315	-0.229066	0.00159077
1	4951	-0.292113	-0.229079	0.0015905
1	4952	-0.291014	-0.229091	0.00159022
1	4953	-0.29001	-0.229104	0.00158995
1	4954	-0.289098	-0.229116	0.00158968
1	4955	-0.288275	-0.229128	0.0015894
1	4956	-0.287526	-0.22914	0.00158912
1	4957	-0.286846	-0.229151	0.00158885
1	4958	-0.286224	-0.229163	0.00158857
1	4959	-0.285651	-0.229174	0.00158829
1	4960	-0.285109	-0.229185	0.00158801
1	4961	-0.28459	-0.229197	0.00158773
1	4962	-0.284094	-0.229208	0.00158744
1	4963	-0.283614	-0.229219	0.00158716
1	4964	-0.283129	-0.229229	0.00158688
1	4965	-0.282648	-0.22924	0.0015866
1	4966	-0.282155	-0.229251	0.00158631
1	4967	-0.281658	-0.229261	0.00158603
1	4968	-0.28116	-0.229272	0.00158574
1	4969	-0.280656	-0.229282	0.00158546
1	4970	-0.280165	-0.229292	0.00158517
1	4971	-0.279688	-0.229303	0.00158489
1	4972	-0.279243	-0.229313	0.0015846
1	4973	-0.278835	-0.229323	0.00158431
1	4974	-0.278484	-0.229332	0.00158402
1	4975	-0.278193	-0.229342	0.00158374
1	4976	-0.277999	-0.229352	0.00158345
1	4977	-0.277901	-0.229362	0.00158316
1	4978	-0.277913	-0.229372	0.00158287
1	4979	-0.278054	-0.229381	0.00158258
1	4980	-0.278328	-0.229391	0.0015823
1	4981	-0.278741	-0.229401	0.00158201
1	4982	-0.279302	-0.229411	0.00158172
1	4983	-0.280015	-0.229421	0.00158144
1	4984	-0.280878	-0.229432	0.00158116
1	4985	-0.281886	-0.229442	0.00158087
1	4986	-0.283027	-0.229453	0.00158059
1	4987	-0.284298	-0.229464	0.00158032
1	4988	-0.285687	-0.229475	0.00158004
1	4989	-0.287181	-0.229487	0.00157976
1	4990	-0.288761	-0.229499	0.00157949
1	4991	-0.290413	-0.229511	0.00157922
1	4992	-0.292125	-0.229523	0.00157896
1	4993	-0.293883	-0.229536	0.00157869
1	4994	-0.295668	-0.229549	0.00157843
1	4995	-0.297467	-0.229563	0.00157817
1	4996	-0.299265	-0.229577	0.00157792
1	4997	-0.301052	-0.229591	0.00157767
1	4998	-0.302819	-0.229606	0.00157742
1	4999	-0.30455	-0.229621	0.00157718
1	5000	-0.306244	-0.229636	0.00157694
1	5001	-0.307899	-0.229652	0.0015767
1	5002	-0.309505	-0.229668	0.00157646
1	5003	-0.311054	-0.229684	0.00157623
1	5004	-0.312549	-0.229701	0.00157601
1	5005	-0.31399	-0.229718	0.00157578
1	5006	-0.315375	-0.229735	0.00157556
1	5007	-0.316706	-0.229752	0.00157534
