block	ave	block_ave	err
2563	0.0872638	0.0835413	0.000149546
2564	0.0687372	0.0835355	0.000149599
2565	0.0754851	0.0835324	0.000149573
2566	0.0932783	0.0835362	0.000149563
2567	0.0699687	0.0835309	0.000149598
2568	0.0843864	0.0835312	0.00014954
2569	0.0804587	0.08353	0.000149487
2570	0.0733428	0.083526	0.000149481
2571	0.0703585	0.0835209	0.000149511
2572	0.0746078	0.0835175	0.000149493
2573	0.0721715	0.0835131	0.0001495
2574	0.0924965	0.0835165	0.000149482
2575	0.0753043	0.0835134	0.000149458
2576	0.0825718	0.083513	0.000149401
2577	0.0874841	0.0835145	0.000149351
2578	0.0778662	0.0835123	0.000149309
2579	0.0820663	0.0835118	0.000149252
2580	0.0688818	0.0835061	0.000149302
2581	0.0943664	0.0835103	0.000149303
2582	0.0913738	0.0835134	0.000149277
2583	0.0883315	0.0835152	0.00014923
2584	0.07649	0.0835125	0.000149197
2585	0.0805151	0.0835113	0.000149144
2586	0.0965789	0.0835164	0.000149172
2587	0.0903905	0.0835191	0.000149138
2588	0.0868016	0.0835203	0.000149086
2589	0.0818898	0.0835197	0.00014903
2590	0.0858618	0.0835206	0.000148975
2591	0.0883227	0.0835225	0.000148929
2592	0.0858501	0.0835233	0.000148874
2593	0.088246	0.0835252	0.000148828
2594	0.0860445	0.0835261	0.000148774
2595	0.0802877	0.0835249	0.000148722
2596	0.0866675	0.0835261	0.000148669
2597	0.0814158	0.0835253	0.000148614
2598	0.0861544	0.0835263	0.00014856
2599	0.0919909	0.0835296	0.000148539
2600	0.0749995	0.0835263	0.000148518
2601	0.0811621	0.0835254	0.000148464
2602	0.079021	0.0835236	0.000148417
2603	0.0840738	0.0835239	0.00014836
2604	0.0886059	0.0835258	0.000148316
2605	0.075745	0.0835228	0.000148289
2606	0.0996237	0.083529	0.000148361
2607	0.081387	0.0835282	0.000148306
2608	0.087164	0.0835296	0.000148256
2609	0.0728182	0.0835255	0.000148256
2610	0.0823076	0.083525	0.0001482
2611	0.0861369	0.083526	0.000148146
2612	0.0791761	0.0835243	0.000148099
2613	0.0863794	0.0835254	0.000148046
2614	0.0839945	0.0835256	0.00014799
2615	0.0825147	0.0835252	0.000147934
2616	0.0800607	0.0835239	0.000147883
2617	0.0850029	0.0835245	0.000147828
2618	0.0856549	0.0835253	0.000147773
2619	0.0832883	0.0835252	0.000147717
2620	0.0925568	0.0835286	0.000147701
2621	0.0871998	0.08353	0.000147651
2622	0.0902062	0.0835326	0.000147617
2623	0.0828381	0.0835323	0.000147561
2624	0.0922699	0.0835356	0.000147542
2625	0.0842453	0.0835359	0.000147486
2626	0.0835709	0.0835359	0.00014743
2627	0.0899357	0.0835384	0.000147394
2628	0.0895616	0.0835406	0.000147356
2629	0.0721341	0.0835363	0.000147364
2630	0.0669535	0.08353	0.000147442
2631	0.0754104	0.0835269	0.000147419
2632	0.0875805	0.0835285	0.000147371
2633	0.0890165	0.0835305	0.000147329
2634	0.0730716	0.0835266	0.000147327
2635	0.082752	0.0835263	0.000147271
2636	0.0946439	0.0835305	0.000147276
2637	0.0821671	0.08353	0.000147221
2638	0.0842196	0.0835302	0.000147165
2639	0.0812766	0.0835294	0.000147112
2640	0.0941858	0.0835334	0.000147112
2641	0.097475	0.0835387	0.000147151
2642	0.0831299	0.0835385	0.000147095
2643	0.0880874	0.0835403	0.00014705
2644	0.0813803	0.0835394	0.000146996
2645	0.0893987	0.0835417	0.000146957
2646	0.0738772	0.083538	0.000146947
2647	0.072102	0.0835337	0.000146955
2648	0.0826536	0.0835334	0.0001469
2649	0.0645348	0.0835262	0.000147019
2650	0.0849316	0.0835267	0.000146965
2651	0.0888728	0.0835287	0.000146923
2652	0.0870829	0.0835301	0.000146874
2653	0.0822276	0.0835296	0.00014682
2654	0.0878436	0.0835312	0.000146773
2655	0.0749845	0.083528	0.000146753
2656	0.0809875	0.083527	0.000146701
2657	0.0763606	0.0835243	0.000146671
2658	0.0944583	0.0835285	0.000146673
2659	0.0865255	0.0835296	0.000146622
2660	0.0919857	0.0835328	0.000146602
2661	0.0877897	0.0835344	0.000146555
2662	0.0819246	0.0835338	0.000146502
2663	0.0746327	0.0835304	0.000146485
2664	0.0810653	0.0835295	0.000146433
2665	0.0928924	0.083533	0.00014642
2666	0.079747	0.0835316	0.000146372
2667	0.0963287	0.0835364	0.000146395
2668	0.0786585	0.0835345	0.000146352
2669	0.0766871	0.083532	0.00014632
2670	0.082256	0.0835315	0.000146266
2671	0.0726522	0.0835274	0.000146268
2672	0.0873151	0.0835288	0.00014622
2673	0.0715059	0.0835244	0.000146234
2674	0.0967392	0.0835293	0.000146263
2675	0.106502	0.0835379	0.00014646
2676	0.0699203	0.0835328	0.000146494
2677	0.0746344	0.0835295	0.000146477
2678	0.0815567	0.0835287	0.000146424
2679	0.0833823	0.0835287	0.000146369
2680	0.0838334	0.0835288	0.000146315
2681	0.0836443	0.0835288	0.00014626
2682	0.0808182	0.0835278	0.000146209
2683	0.0972652	0.0835329	0.000146244
2684	0.0794954	0.0835314	0.000146197
2685	0.0909263	0.0835342	0.000146169
2686	0.0882602	0.0835359	0.000146125
2687	0.0742875	0.0835325	0.000146111
2688	0.0927816	0.0835359	0.000146097
2689	0.076829	0.0835335	0.000146064
2690	0.0691486	0.0835281	0.000146108
2691	0.0978609	0.0835334	0.000146151
2692	0.08544	0.0835341	0.000146098
2693	0.0820693	0.0835336	0.000146045
2694	0.083499	0.0835336	0.000145991
2695	0.0937867	0.0835374	0.000145986
2696	0.0763948	0.0835347	0.000145956
2697	0.0792308	0.0835331	0.000145911
2698	0.0785628	0.0835313	0.000145868
2699	0.0847805	0.0835318	0.000145815
2700	0.0848221	0.0835322	0.000145762
2701	0.0703756	0.0835274	0.000145789
2702	0.10488	0.0835353	0.000145949
2703	0.0823005	0.0835348	0.000145896
2704	0.0833776	0.0835348	0.000145842
2705	0.0755655	0.0835318	0.000145818
2706	0.0874887	0.0835333	0.000145771
2707	0.0941251	0.0835372	0.00014577
2708	0.0852903	0.0835378	0.000145717
2709	0.0821276	0.0835373	0.000145664
2710	0.0914527	0.0835402	0.00014564
2711	0.0820412	0.0835397	0.000145587
2712	0.0891477	0.0835417	0.000145548
2713	0.0864505	0.0835428	0.000145499
2714	0.0804134	0.0835417	0.00014545
2715	0.0872679	0.083543	0.000145402
2716	0.0841069	0.0835432	0.000145349
2717	0.0829507	0.083543	0.000145296
2718	0.071431	0.0835386	0.000145311
2719	0.0845616	0.0835389	0.000145258
2720	0.0922524	0.0835422	0.00014524
2721	0.0779393	0.0835401	0.000145201
2722	0.0837226	0.0835402	0.000145147
2723	0.0898885	0.0835425	0.000145113
2724	0.0823921	0.0835421	0.00014506
2725	0.0896861	0.0835443	0.000145025
2726	0.0765233	0.0835417	0.000144994
2727	0.0885106	0.0835436	0.000144953
2728	0.0763242	0.0835409	0.000144924
2729	0.0749706	0.0835378	0.000144904
2730	0.0921944	0.083541	0.000144886
2731	0.105147	0.0835489	0.000145049
2732	0.0827966	0.0835486	0.000144996
2733	0.0843223	0.0835489	0.000144943
2734	0.0876076	0.0835504	0.000144898
2735	0.0860185	0.0835513	0.000144848
2736	0.083197	0.0835511	0.000144795
2737	0.0871297	0.0835524	0.000144748
2738	0.0724845	0.0835484	0.000144751
2739	0.0906762	0.083551	0.000144722
2740	0.077712	0.0835489	0.000144685
2741	0.0756711	0.083546	0.00014466
2742	0.0744159	0.0835427	0.000144646
2743	0.086564	0.0835438	0.000144598
2744	0.0997809	0.0835497	0.000144666
2745	0.0894071	0.0835518	0.000144629
2746	0.0941261	0.0835557	0.000144627
2747	0.0846183	0.083556	0.000144575
2748	0.0896998	0.0835583	0.00014454
2749	0.0867008	0.0835594	0.000144492
2750	0.0807893	0.0835584	0.000144443
2751	0.0974371	0.0835635	0.000144478
2752	0.0700264	0.0835585	0.00014451
2753	0.0991485	0.0835642	0.000144568
2754	0.0839877	0.0835644	0.000144516
2755	0.0869836	0.0835656	0.000144469
2756	0.0717589	0.0835613	0.00014448
2757	0.0800675	0.0835601	0.000144433
2758	0.0782232	0.0835581	0.000144393
2759	0.090435	0.0835606	0.000144363
2760	0.0902815	0.083563	0.000144331
2761	0.0786626	0.0835613	0.000144289
2762	0.0749928	0.0835582	0.00014427
2763	0.0903968	0.0835606	0.00014424
2764	0.0907023	0.0835632	0.00014421
2765	0.0748229	0.0835601	0.000144193
2766	0.0768574	0.0835576	0.000144161
2767	0.0855182	0.0835584	0.000144111
2768	0.0676346	0.0835526	0.000144174
2769	0.0956064	0.083557	0.000144187
2770	0.0868699	0.0835581	0.00014414
2771	0.0709011	0.0835536	0.00014416
2772	0.0834567	0.0835535	0.000144108
2773	0.0864041	0.0835546	0.00014406
2774	0.0891298	0.0835566	0.000144022
2775	0.0993417	0.0835623	0.000144083
2776	0.0820343	0.0835617	0.000144032
2777	0.0814777	0.083561	0.000143982
2778	0.0910732	0.0835637	0.000143955
2779	0.086276	0.0835646	0.000143907
2780	0.0820354	0.0835641	0.000143856
2781	0.0835581	0.0835641	0.000143804
2782	0.0949594	0.0835682	0.000143811
2783	0.0777813	0.0835661	0.000143774
2784	0.0809785	0.0835652	0.000143726
2785	0.0856761	0.0835659	0.000143676
2786	0.07602	0.0835632	0.00014365
2787	0.0726972	0.0835593	0.000143651
2788	0.0911217	0.083562	0.000143626
2789	0.0821327	0.0835615	0.000143575
2790	0.0805774	0.0835605	0.000143528
2791	0.0740467	0.0835571	0.000143517
2792	0.0608682	0.0835489	0.000143695
2793	0.082485	0.0835486	0.000143644
2794	0.080698	0.0835475	0.000143596
2795	0.0796549	0.0835461	0.000143552
2796	0.0815949	0.0835454	0.000143502
2797	0.0785728	0.0835437	0.000143462
2798	0.0804846	0.0835426	0.000143415
2799	0.0771321	0.0835403	0.000143382
2800	0.0866922	0.0835414	0.000143335
2801	0.0773251	0.0835392	0.000143301
2802	0.0706496	0.0835346	0.000143324
2803	0.0829528	0.0835344	0.000143273
2804	0.0643476	0.0835275	0.000143385
2805	0.102898	0.0835344	0.0001435
2806	0.0796456	0.0835331	0.000143455
2807	0.0785421	0.0835313	0.000143415
2808	0.0873608	0.0835326	0.000143371
2809	0.0857768	0.0835334	0.000143322
2810	0.0920938	0.0835365	0.000143303
2811	0.0785936	0.0835347	0.000143263
2812	0.0880074	0.0835363	0.000143221
2813	0.0846246	0.0835367	0.000143171
2814	0.092628	0.0835399	0.000143156
2815	0.0744781	0.0835367	0.000143141
2816	0.0808852	0.0835358	0.000143094
2817	0.0796931	0.0835344	0.000143049
2818	0.0689037	0.0835292	0.000143093
2819	0.081637	0.0835286	0.000143044
2820	0.0930453	0.0835319	0.000143033
2821	0.0869528	0.0835331	0.000142987
2822	0.0860186	0.083534	0.000142939
2823	0.0859668	0.0835349	0.000142891
2824	0.0736114	0.0835314	0.000142884
2825	0.0733146	0.0835278	0.000142879
2826	0.0852115	0.0835284	0.00014283
2827	0.0810862	0.0835275	0.000142782
2828	0.0953045	0.0835317	0.000142792
2829	0.0868574	0.0835328	0.000142746
2830	0.0919574	0.0835358	0.000142727
2831	0.0843454	0.0835361	0.000142677
2832	0.0669132	0.0835302	0.000142747
2833	0.0903632	0.0835326	0.000142717
2834	0.0840431	0.0835328	0.000142667
2835	0.0829781	0.0835326	0.000142617
2836	0.0805516	0.0835316	0.00014257
2837	0.0763672	0.083529	0.000142542
2838	0.0978319	0.0835341	0.000142581
2839	0.0853826	0.0835347	0.000142532
2840	0.0785157	0.083533	0.000142493
2841	0.0972068	0.0835378	0.000142524
2842	0.0843631	0.0835381	0.000142474
2843	0.0835695	0.0835381	0.000142424
2844	0.0777424	0.083536	0.000142389
2845	0.0835504	0.083536	0.000142339
2846	0.0902998	0.0835384	0.000142309
2847	0.0793189	0.0835369	0.000142266
2848	0.0878216	0.0835384	0.000142224
2849	0.0808218	0.0835375	0.000142178
2850	0.082248	0.083537	0.000142129
2851	0.083942	0.0835372	0.000142079
2852	0.0815567	0.0835365	0.000142031
2853	0.0808132	0.0835355	0.000141984
2854	0.0822935	0.0835351	0.000141935
2855	0.0834162	0.0835351	0.000141885
2856	0.0733436	0.0835315	0.00014188
2857	0.0885257	0.0835332	0.000141842
2858	0.084061	0.0835334	0.000141792
2859	0.0909355	0.083536	0.000141766
2860	0.0896362	0.0835381	0.000141733
2861	0.0855579	0.0835388	0.000141685
2862	0.0903849	0.0835412	0.000141656
2863	0.0715465	0.083537	0.000141668
2864	0.0835537	0.0835371	0.000141619
2865	0.0787192	0.0835354	0.000141579
2866	0.0815366	0.0835347	0.000141531
2867	0.0703549	0.0835301	0.000141557
2868	0.0939911	0.0835337	0.000141554
2869	0.0753765	0.0835309	0.000141533
2870	0.0873822	0.0835322	0.000141491
2871	0.10019	0.083538	0.00014156
2872	0.0865907	0.0835391	0.000141515
2873	0.0871324	0.0835403	0.000141471
2874	0.0924949	0.0835435	0.000141456
2875	0.0776864	0.0835414	0.000141422
2876	0.0864011	0.0835424	0.000141376
2877	0.0926517	0.0835456	0.000141362
2878	0.0781212	0.0835437	0.000141326
2879	0.0903602	0.0835461	0.000141297
2880	0.0852093	0.0835466	0.000141249
2881	0.0848577	0.0835471	0.0001412
2882	0.0768656	0.0835448	0.00014117
2883	0.0891152	0.0835467	0.000141135
2884	0.0813862	0.083546	0.000141088
2885	0.0831873	0.0835458	0.000141039
2886	0.0881169	0.0835474	0.000140999
2887	0.0899448	0.0835496	0.000140967
2888	0.092599	0.0835528	0.000140953
2889	0.0834137	0.0835527	0.000140905
2890	0.0852234	0.0835533	0.000140857
2891	0.0714655	0.0835491	0.00014087
2892	0.0776027	0.0835471	0.000140837
2893	0.0940693	0.0835507	0.000140835
2894	0.0780231	0.0835488	0.000140799
2895	0.091243	0.0835514	0.000140776
2896	0.0951926	0.0835555	0.000140785
2897	0.082247	0.083555	0.000140737
2898	0.0810998	0.0835542	0.000140691
2899	0.0836467	0.0835542	0.000140642
2900	0.0856771	0.0835549	0.000140596
2901	0.0855261	0.0835556	0.000140549
2902	0.0814196	0.0835549	0.000140502
2903	0.0850682	0.0835554	0.000140455
2904	0.080427	0.0835543	0.000140411
2905	0.0766089	0.0835519	0.000140383
2906	0.0773396	0.0835498	0.000140351
2907	0.0852783	0.0835504	0.000140304
2908	0.0805974	0.0835494	0.000140259
2909	0.100189	0.0835551	0.000140327
2910	0.0779659	0.0835532	0.000140292
2911	0.0899265	0.0835553	0.000140261
2912	0.0908343	0.0835578	0.000140235
2913	0.0787488	0.0835562	0.000140197
2914	0.0872999	0.0835575	0.000140155
2915	0.0902408	0.0835598	0.000140125
2916	0.0861022	0.0835606	0.00014008
2917	0.0872477	0.0835619	0.000140038
2918	0.0855741	0.0835626	0.000139991
2919	0.073897	0.0835593	0.000139983
2920	0.0846834	0.0835597	0.000139935
2921	0.0800966	0.0835585	0.000139892
2922	0.0875818	0.0835599	0.000139851
2923	0.0845381	0.0835602	0.000139804
2924	0.0879113	0.0835617	0.000139764
2925	0.0902577	0.083564	0.000139735
2926	0.100966	0.0835699	0.000139814
2927	0.0865603	0.0835709	0.00013977
2928	0.0857213	0.0835717	0.000139724
2929	0.0937035	0.0835751	0.000139719
2930	0.077085	0.0835729	0.000139689
2931	0.0760583	0.0835704	0.000139665
2932	0.104368	0.0835774	0.000139797
2933	0.0924509	0.0835805	0.000139782
2934	0.084622	0.0835808	0.000139735
2935	0.0817367	0.0835802	0.000139689
2936	0.0812728	0.0835794	0.000139643
2937	0.0882894	0.083581	0.000139605
2938	0.0730482	0.0835774	0.000139603
2939	0.08635	0.0835784	0.000139559
2940	0.0831386	0.0835782	0.000139512
2941	0.0873959	0.0835795	0.00013947
2942	0.0883781	0.0835812	0.000139432
2943	0.0884476	0.0835828	0.000139395
2944	0.103187	0.0835895	0.000139506
2945	0.088087	0.083591	0.000139467
2946	0.0886804	0.0835927	0.000139431
2947	0.0905535	0.0835951	0.000139403
2948	0.0796054	0.0835937	0.000139363
2949	0.0996663	0.0835992	0.000139422
2950	0.0767927	0.0835969	0.000139394
2951	0.0803453	0.0835958	0.000139351
2952	0.0973089	0.0836004	0.000139381
2953	0.0837013	0.0836004	0.000139334
2954	0.0739668	0.0835972	0.000139325
2955	0.0933502	0.0836005	0.000139317
2956	0.076025	0.0835979	0.000139293
2957	0.0890918	0.0835998	0.000139259
2958	0.0772134	0.0835976	0.000139228
2959	0.0921526	0.0836005	0.000139211
2960	0.0841748	0.0836007	0.000139164
2961	0.0859818	0.0836015	0.00013912
2962	0.0721174	0.0835976	0.000139127
2963	0.0885095	0.0835993	0.00013909
2964	0.0693233	0.0835945	0.000139126
2965	0.0923922	0.0835974	0.000139111
2966	0.082815	0.0835972	0.000139064
2967	0.0864121	0.0835981	0.000139021
2968	0.0838836	0.0835982	0.000138974
2969	0.0844091	0.0835985	0.000138927
2970	0.088841	0.0836003	0.000138892
2971	0.0903241	0.0836025	0.000138863
2972	0.0838564	0.0836026	0.000138817
2973	0.0724265	0.0835988	0.000138821
2974	0.0845968	0.0835992	0.000138775
2975	0.0810209	0.0835983	0.000138731
2976	0.0753973	0.0835956	0.000138711
2977	0.0859202	0.0835963	0.000138667
2978	0.0987115	0.0836014	0.000138713
2979	0.0769102	0.0835992	0.000138685
2980	0.077737	0.0835972	0.000138652
2981	0.0827139	0.0835969	0.000138606
2982	0.0845385	0.0835972	0.00013856
2983	0.0883239	0.0835988	0.000138523
2984	0.0873527	0.0836001	0.000138482
2985	0.096003	0.0836042	0.000138498
2986	0.0817793	0.0836036	0.000138453
2987	0.0858454	0.0836044	0.000138408
2988	0.0924228	0.0836073	0.000138394
2989	0.0804579	0.0836063	0.000138351
2990	0.0992565	0.0836115	0.000138404
2991	0.0938357	0.0836149	0.0001384
2992	0.069917	0.0836103	0.000138429
2993	0.0965647	0.0836147	0.000138451
2994	0.0954745	0.0836186	0.000138461
2995	0.0850003	0.0836191	0.000138416
2996	0.073927	0.0836158	0.000138407
2997	0.0786051	0.0836142	0.000138371
2998	0.080885	0.0836133	0.000138328
2999	0.0972753	0.0836178	0.000138357
3000	0.0754816	0.0836151	0.000138337
3001	0.083957	0.0836152	0.000138291
3002	0.0762086	0.0836128	0.000138267
3003	0.0755245	0.0836101	0.000138247
3004	0.0872958	0.0836113	0.000138207
3005	0.0998357	0.0836167	0.000138266
3006	0.0806798	0.0836157	0.000138224
3007	0.0894874	0.0836177	0.000138192
3008	0.0865985	0.0836187	0.000138149
3009	0.0796539	0.0836173	0.00013811
3010	0.0801859	0.0836162	0.000138068
3011	0.085159	0.0836167	0.000138023
3012	0.0922014	0.0836196	0.000138007
3013	0.065907	0.0836137	0.000138086
3014	0.0862002	0.0836145	0.000138043
3015	0.0768582	0.0836123	0.000138016
3016	0.0780628	0.0836105	0.000137982
3017	0.0761792	0.083608	0.000137958
3018	0.0786291	0.0836063	0.000137923
3019	0.0948181	0.0836101	0.000137927
3020	0.079612	0.0836087	0.000137888
3021	0.0673351	0.0836033	0.000137947
3022	0.0986557	0.0836083	0.000137991
3023	0.0843992	0.0836086	0.000137946
3024	0.0817953	0.083608	0.000137902
3025	0.0822639	0.0836075	0.000137857
3026	0.0906789	0.0836099	0.000137831
3027	0.0778302	0.083608	0.000137799
3028	0.0719836	0.0836041	0.000137807
3029	0.0840392	0.0836043	0.000137761
3030	0.0685093	0.0835993	0.000137806
3031	0.0850127	0.0835998	0.000137761
3032	0.0834319	0.0835997	0.000137716
3033	0.0844201	0.0836	0.000137671
3034	0.0803543	0.0835989	0.000137629
3035	0.0803269	0.0835978	0.000137588
3036	0.0765494	0.0835955	0.000137562
3037	0.0929272	0.0835986	0.000137551
3038	0.0769157	0.0835964	0.000137524
3039	0.0843063	0.0835966	0.000137479
3040	0.0788991	0.0835951	0.000137442
3041	0.0894479	0.083597	0.00013741
3042	0.0927481	0.0836	0.000137398
3043	0.0897206	0.083602	0.000137368
3044	0.0737042	0.0835988	0.000137361
3045	0.0867301	0.0835998	0.00013732
3046	0.0818264	0.0835992	0.000137276
3047	0.0751076	0.0835964	0.000137259
3048	0.0794088	0.0835951	0.000137221
3049	0.0744296	0.083592	0.000137209
3050	0.0866335	0.083593	0.000137168
3051	0.0802966	0.083592	0.000137127
3052	0.0821832	0.0835915	0.000137083
3053	0.0780037	0.0835897	0.00013705
3054	0.0742291	0.0835866	0.00013704
3055	0.0858439	0.0835873	0.000136997
3056	0.0860786	0.0835882	0.000136954
3057	0.0809762	0.0835873	0.000136912
3058	0.0830051	0.0835871	0.000136868
3059	0.0824486	0.0835867	0.000136823
3060	0.0888931	0.0835885	0.00013679
3061	0.0753352	0.0835858	0.000136771
3062	0.0759724	0.0835833	0.000136749
3063	0.0806375	0.0835823	0.000136708
3064	0.0768403	0.0835801	0.000136681
3065	0.0822035	0.0835797	0.000136637
3066	0.0912016	0.0835822	0.000136615
3067	0.085686	0.0835829	0.000136573
3068	0.0818867	0.0835823	0.000136529
3069	0.093054	0.0835854	0.00013652
3070	0.079625	0.0835841	0.000136481
3071	0.0892912	0.083586	0.000136449
3072	0.0905715	0.0835882	0.000136424
3073	0.0776939	0.0835863	0.000136393
3074	0.0708786	0.0835822	0.000136411
3075	0.0666715	0.0835767	0.000136478
3076	0.0901611	0.0835788	0.00013645
3077	0.0898308	0.0835809	0.000136421
3078	0.0763902	0.0835785	0.000136397
3079	0.0749375	0.0835757	0.000136381
3080	0.0843681	0.083576	0.000136337
3081	0.0893946	0.0835779	0.000136306
3082	0.0820259	0.0835774	0.000136263
3083	0.0852155	0.0835779	0.00013622
3084	0.082664	0.0835776	0.000136176
3085	0.0703842	0.0835733	0.000136199
3086	0.0717806	0.0835695	0.000136208
3087	0.0877895	0.0835709	0.000136171
3088	0.0825807	0.0835705	0.000136127
3089	0.099665	0.0835758	0.000136183
3090	0.0857093	0.0835764	0.00013614
3091	0.0958712	0.0835804	0.000136155
3092	0.0807309	0.0835795	0.000136114
3093	0.068773	0.0835747	0.000136154
3094	0.0784105	0.083573	0.00013612
3095	0.0811659	0.0835723	0.000136078
3096	0.0744157	0.0835693	0.000136066
3097	0.0916325	0.0835719	0.000136047
3098	0.0970529	0.0835763	0.000136073
3099	0.0875701	0.0835775	0.000136035
3100	0.0819876	0.083577	0.000135992
3101	0.0817391	0.0835764	0.00013595
3102	0.0822217	0.083576	0.000135907
3103	0.0759916	0.0835736	0.000135885
3104	0.0874349	0.0835748	0.000135847
3105	0.0688693	0.0835701	0.000135885
3106	0.0869698	0.0835712	0.000135846
3107	0.0802802	0.0835701	0.000135807
3108	0.090487	0.0835723	0.000135781
3109	0.0846011	0.0835727	0.000135738
3110	0.0883504	0.0835742	0.000135703
3111	0.0730865	0.0835708	0.000135701
3112	0.0827828	0.0835706	0.000135658
3113	0.0718978	0.0835668	0.000135666
3114	0.0855275	0.0835675	0.000135624
3115	0.0747364	0.0835646	0.00013561
3116	0.0776448	0.0835627	0.00013558
3117	0.0815323	0.0835621	0.000135538
3118	0.0746781	0.0835592	0.000135524
3119	0.0880189	0.0835607	0.000135488
3120	0.0801931	0.0835596	0.000135449
3121	0.0922656	0.0835624	0.000135435
3122	0.0795612	0.0835611	0.000135397
3123	0.0889841	0.0835628	0.000135365
3124	0.0805417	0.0835619	0.000135325
3125	0.075932	0.0835594	0.000135304
3126	0.0779282	0.0835576	0.000135273
3127	0.0902589	0.0835598	0.000135246
3128	0.0857482	0.0835605	0.000135205
3129	0.0982721	0.0835652	0.000135243
3130	0.0840351	0.0835653	0.0001352
3131	0.0743745	0.0835624	0.000135189
3132	0.086102	0.0835632	0.000135148
3133	0.0860213	0.083564	0.000135107
3134	0.0687045	0.0835592	0.000135147
3135	0.0660737	0.0835536	0.000135219
3136	0.0841185	0.0835538	0.000135176
3137	0.0714537	0.08355	0.000135188
3138	0.0867546	0.083551	0.000135149
3139	0.0800455	0.0835499	0.000135111
3140	0.0730647	0.0835465	0.000135109
3141	0.0752328	0.0835439	0.000135092
3142	0.0829842	0.0835437	0.000135049
3143	0.0713414	0.0835398	0.000135062
3144	0.077188	0.0835378	0.000135034
3145	0.0695619	0.0835334	0.000135064
3146	0.0737587	0.0835303	0.000135057
3147	0.0830116	0.0835301	0.000135014
3148	0.084934	0.0835305	0.000134972
3149	0.0844572	0.0835308	0.000134929
3150	0.102609	0.0835369	0.000135022
3151	0.0817543	0.0835363	0.000134981
3152	0.0709392	0.0835323	0.000134997
3153	0.0775009	0.0835304	0.000134968
3154	0.0745434	0.0835276	0.000134955
3155	0.0913998	0.0835301	0.000134935
3156	0.0801439	0.083529	0.000134897
3157	0.0850297	0.0835295	0.000134855
3158	0.0824842	0.0835291	0.000134813
3159	0.0871473	0.0835303	0.000134775
3160	0.0833667	0.0835302	0.000134732
3161	0.087837	0.0835316	0.000134696
3162	0.0862324	0.0835324	0.000134657
3163	0.095622	0.0835363	0.000134668
3164	0.0831675	0.0835362	0.000134626
3165	0.0980604	0.0835407	0.000134661
3166	0.0983692	0.0835454	0.0001347
3167	0.0667023	0.0835401	0.000134763
3168	0.0841623	0.0835403	0.00013472
3169	0.0901106	0.0835424	0.000134694
3170	0.0834541	0.0835423	0.000134651
3171	0.0681139	0.0835375	0.000134697
3172	0.0818075	0.0835369	0.000134655
3173	0.0794107	0.0835356	0.000134619
3174	0.0941956	0.083539	0.000134619
3175	0.0752523	0.0835364	0.000134601
3176	0.0913158	0.0835388	0.000134581
3177	0.0708891	0.0835349	0.000134598
3178	0.0838856	0.083535	0.000134556
3179	0.079175	0.0835336	0.00013452
3180	0.0816947	0.083533	0.000134479
3181	0.0837915	0.0835331	0.000134437
3182	0.088217	0.0835346	0.000134403
3183	0.0803441	0.0835336	0.000134364
3184	0.0902625	0.0835357	0.000134339
3185	0.0878515	0.083537	0.000134303
3186	0.0830951	0.0835369	0.000134261
3187	0.0807347	0.083536	0.000134222
3188	0.0919229	0.0835386	0.000134206
3189	0.0914871	0.0835411	0.000134187
3190	0.083145	0.083541	0.000134145
3191	0.0743079	0.0835381	0.000134134
3192	0.0761782	0.0835358	0.000134112
3193	0.081081	0.083535	0.000134072
3194	0.0823319	0.0835347	0.00013403
3195	0.0783404	0.083533	0.000133998
3196	0.0854739	0.0835337	0.000133958
3197	0.0918307	0.0835362	0.000133941
3198	0.0873198	0.0835374	0.000133904
3199	0.081776	0.0835369	0.000133864
3200	0.0915038	0.0835394	0.000133845
3201	0.0780434	0.0835377	0.000133814
3202	0.0853515	0.0835382	0.000133774
3203	0.0829571	0.083538	0.000133732
3204	0.0795129	0.0835368	0.000133696
3205	0.0823164	0.0835364	0.000133655
3206	0.0786891	0.0835349	0.000133622
3207	0.0741658	0.083532	0.000133612
3208	0.0830921	0.0835318	0.000133571
3209	0.0846795	0.0835322	0.000133529
3210	0.0663769	0.0835268	0.000133595
3211	0.0771108	0.0835248	0.000133568
3212	0.0690807	0.0835204	0.000133602
3213	0.085003	0.0835208	0.000133561
3214	0.0868803	0.0835219	0.000133524
3215	0.0845479	0.0835222	0.000133483
3216	0.0811036	0.0835214	0.000133443
3217	0.0862193	0.0835223	0.000133404
3218	0.0898102	0.0835242	0.000133377
3219	0.0758627	0.0835218	0.000133357
3220	0.0701095	0.0835177	0.000133381
3221	0.0858407	0.0835184	0.000133341
3222	0.0820092	0.0835179	0.000133301
3223	0.0799776	0.0835168	0.000133264
3224	0.0898954	0.0835188	0.000133237
3225	0.070972	0.0835149	0.000133253
3226	0.0909922	0.0835172	0.000133232
3227	0.0733868	0.0835141	0.000133227
3228	0.0822508	0.0835137	0.000133187
3229	0.0911979	0.0835161	0.000133167
3230	0.0832769	0.083516	0.000133125
3231	0.0695266	0.0835117	0.000133155
3232	0.0823814	0.0835113	0.000133114
3233	0.0773869	0.0835094	0.000133086
3234	0.0900479	0.0835115	0.00013306
3235	0.0802322	0.0835104	0.000133023
